Name,Year_of_Release,Genre,Publisher,Critic_Score,ESRB_Rating,Global_Sale
The Dukes of Hazzard: Racing for Home,1999,Racing,Ubisoft,,,1.19
Disney Sing It,2008,Misc,Disney Interactive Studios,,E,1.19
Hitman 2: Silent Assassin,2002,Action,Eidos Interactive,84,M,1.19
WWE SmackDown vs Raw 2008,2007,Fighting,THQ,68,T,1.19
Injustice: Gods Among Us,2013,Fighting,Warner Bros. Interactive Entertainment,78,T,1.19
Mad Max (2015),2015,Action,Warner Bros. Interactive Entertainment,,,1.19
Spider-Man: The Movie,2002,Action,Activision,76,E,1.19
Final Fantasy I & II: Dawn of Souls,2004,Role-Playing,Nintendo,,,1.19
Mario vs. Donkey Kong 2: March of the Minis,2006,Puzzle,Nintendo,76,E,1.19
Metal Gear Solid: Portable Ops,2006,Action,Konami Digital Entertainment,87,M,1.19
Metal Gear Solid VR Missions,1999,Adventure,Konami Digital Entertainment,,,1.18
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,59,E,1.18
Mario & Sonic at the London 2012 Olympic Games,2012,Sports,Sega,,,1.18
Pole Position,1982,Racing,Atari,,,1.18
Pro Yakyuu Family Stadium 88,1988,Sports,Namco Bandai Games,,,1.18
Mario Tennis,2000,Sports,Nintendo,,,1.18
Shenmue,1999,Adventure,Sega,88,T,1.18
Just Dance 4,2012,Misc,Ubisoft,77,E10+,1.18
Tony Hawks Pro Skater 2,2001,Sports,Activision,95,E,1.18
One Piece: Pirate Warriors,2012,Action,Namco Bandai Games,64,T,1.18
Super Ghouls n Ghosts,1991,Platform,Capcom,,,1.18
Soviet Strike,1996,Simulation,Electronic Arts,,,1.17
Gun,2005,Shooter,Activision,77,M,1.17
Ty the Tasmanian Tiger,2002,Platform,Electronic Arts,70,E,1.17
LEGO Indiana Jones: The Original Adventures,2008,Action,LucasArts,76,E10+,1.17
Pok\xc3\xa9Park Wii: Pikachus Adventure,2009,Adventure,Nintendo,62,E,1.17
Fallout: New Vegas,2010,Role-Playing,Bethesda Softworks,84,M,1.17
Resident Evil: Operation Raccoon City,2012,Action,Capcom,52,M,1.17
Mega Man 3,1990,Platform,Capcom,,,1.17
WWE 12,2011,Fighting,THQ,72,T,1.17
Mission: Impossible,1997,Action,Ocean,,,1.17
Romancing SaGa 2,1993,Role-Playing,SquareSoft,,,1.17
Cabelas Dangerous Hunts,2003,Sports,Zoo Digital Publishing,57,T,1.17
Cool Boarders 4,1998,Sports,989 Studios,,,1.17
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,81,T,1.17
Rage Racer,1996,Racing,Sony Computer Entertainment,,,1.17
Medal of Honor: Rising Sun,2003,Shooter,Electronic Arts,65,T,1.17
Army of Two,2008,Shooter,Electronic Arts,74,M,1.17
Spore,2008,Strategy,Electronic Arts,84,E10+,1.17
Destruction Derby 2,1996,Racing,Psygnosis,,,1.17
Mario vs. Donkey Kong,2004,Puzzle,Nintendo,81,E,1.17
The Legend of Zelda: Tri Force Heroes,2015,Action,Nintendo,73,E,1.16
LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,76,E10+,1.16
Midnight Club 3: DUB Edition Remix,2006,Racing,Take-Two Interactive,85,E10+,1.16
Tom Clancys Ghost Recon: Jungle Storm,2004,Shooter,Ubisoft,70,T,1.16
FIFA 14,2013,Sports,Electronic Arts,88,E,1.16
Bushido Blade,1997,Fighting,Sony Computer Entertainment,83,T,1.16
Mirrors Edge,2008,Platform,Electronic Arts,79,T,1.16
Sonic the Hedgehog,2006,Platform,Sega,43,E10+,1.16
NASCAR Thunder 2002,2001,Racing,Electronic Arts,85,E,1.16
Yu-Gi-Oh! The Sacred Cards (American and Others sales),2002,Role-Playing,Konami Digital Entertainment,,,1.16
Sega Rally Championship,1995,Racing,Sega,,,1.16
Jet Force Gemini,1999,Shooter,Nintendo,,,1.16
Mega Man X,1993,Platform,Capcom,,,1.16
Test Drive: Off Road,1997,Racing,Eidos Interactive,,,1.16
The Elder Scrolls V: Skyrim,2016,Role-Playing,Bethesda Softworks,,,1.16
Your Shape: Fitness Evolved 2012,2011,Sports,Ubisoft,77,E,1.16
Medal of Honor: Warfighter,2012,Action,Electronic Arts,53,M,1.16
Final Fantasy Tactics: The War of the Lions,2007,Role-Playing,Square Enix,88,T,1.16
LEGO Star Wars: The Video Game,2005,Action,Eidos Interactive,,,1.16
Sniper: Ghost Warrior,2010,Shooter,City Interactive,45,M,1.16
Sonic Rush Adventure,2007,Platform,Sega,78,E,1.15
Worldwide Soccer Manager 2009,2008,Simulation,Sega,83,E,1.15
Gauntlet: Dark Legacy,2001,Action,Midway Games,73,T,1.15
Medal of Honor Heroes 2,2007,Shooter,Electronic Arts,69,T,1.15
WWE 2K15,2014,Sports,Take-Two Interactive,62,T,1.15
Bad Boys: Miami Takedown,2004,Shooter,Empire Interactive,43,M,1.15
Wario Land: Shake It!,2008,Platform,Nintendo,,,1.15
Football Manager 2013,2012,Sports,Sega,86,,1.15
Kaboom!,1980,Misc,Activision,,,1.15
FIFA Soccer 10,2009,Sports,Electronic Arts,83,E,1.15
Qix,1990,Puzzle,Nintendo,,,1.15
Doraemon,1986,Action,Hudson Soft,,,1.15
Derby Stallion III,1995,Sports,ASCII Entertainment,,,1.15
High School Musical 2: Work This Out!,2008,Misc,Disney Interactive Studios,,,1.15
Donkey Konga,2003,Misc,Nintendo,76,E,1.15
Call of Duty 4: Modern Warfare,2007,Shooter,Activision,92,M,1.15
Dragon Quest I & II,1993,Role-Playing,Enix Corporation,,,1.15
Tak and the Power of Juju,2003,Platform,THQ,68,E,1.15
Red Dead Redemption: Undead Nightmare,2010,Action,Take-Two Interactive,,M,1.15
Asteroids,1998,Shooter,Success,,,1.15
Puyo Puyo Sun Ketteiban,1997,Puzzle,Compile,,,1.15
Persona 4: Golden,2012,Role-Playing,Atlus,93,M,1.14
Sunset Overdrive,2014,Shooter,Microsoft Game Studios,81,M,1.14
Action Bass,2000,Action,Take-Two Interactive,51,E,1.14
Tenchu: Wrath of Heaven,2003,Action,Activision,79,M,1.14
Shadow of the Colossus,2005,Action,Sony Computer Entertainment,91,T,1.14
Brave Fencer Musashi,1998,Role-Playing,SquareSoft,81,E,1.14
Pokemon Rumble Blast,2011,Action,Nintendo,56,E10+,1.14
Ninja Gaiden Sigma,2007,Action,Eidos Interactive,88,M,1.14
WWE 2K14,2013,Sports,Take-Two Interactive,74,T,1.14
007: Quantum of Solace,2008,Action,Activision,65,T,1.14
Dance Dance Revolution Extreme 2,2005,Simulation,Konami Digital Entertainment,76,E10+,1.14
Dragon Ball: XenoVerse,2015,Fighting,Namco Bandai Games,69,T,1.14
Super R.C. Pro-Am,1991,Racing,Nintendo,,,1.14
Resident Evil - Code: Veronica,2000,Action,Eidos Interactive,,,1.14
Commando,1986,Action,Capcom,,,1.14
Pilotwings,1990,Simulation,Nintendo,,,1.14
South Park,1998,Shooter,Acclaim Entertainment,,,1.14
The Lord of the Rings: The Return of the King,2003,Action,Electronic Arts,84,T,1.14
EA Sports Active: More Workouts,2009,Sports,Electronic Arts,80,E,1.14
LEGO Star Wars: The Video Game,2005,Action,Eidos Interactive,,,1.14
Hot Shots Golf: Out of Bounds,2007,Sports,Sony Computer Entertainment,81,E,1.14
Royal Palace of White Sword and The City of Gentiles,2005,Role-Playing,Take-Two Interactive,,,1.14
Ratchet & Clank: All 4 One,2011,Platform,Sony Computer Entertainment,,,1.14
Alien: Isolation,2014,Shooter,Sega,79,M,1.14
Mobile Suit Gundam: Federation vs. Zeon,2001,Simulation,Atari,73,T,1.14
Need for Speed Underground 2,2004,Racing,Electronic Arts,,,1.14
Pikmin 3,2013,Strategy,Nintendo,87,E10+,1.13
MechAssault,2002,Simulation,Microsoft Game Studios,87,T,1.13
LEGO City Undercover,2013,Platform,Nintendo,80,E10+,1.13
Pokken Tournament,2016,Fighting,Namco Bandai Games,76,E10+,1.13
Derby Stallion 99,1999,Sports,ASCII Entertainment,,,1.13
Cars,2006,Racing,THQ,50,E,1.13
LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,67,E10+,1.13
Project CARS,2015,Racing,Slightly Mad Studios,83,E,1.13
Tom Clancys Rainbow Six 3: Black Arrow,2004,Shooter,Ubisoft,84,M,1.13
Donkey Kong,1983,Platform,Nintendo,,,1.13
Rocksmith,2011,Misc,Ubisoft,80,T,1.13
Mirrors Edge,2008,Platform,Electronic Arts,79,T,1.13
Guitar Hero 5,2009,Misc,Activision,85,T,1.13
Fantasy Life,2012,Role-Playing,Nintendo,73,E10+,1.13
Jampack Winter 98,1998,Misc,Sony Computer Entertainment,,,1.13
Pok\xc3\xa9mon Mystery Dungeon: Red Rescue Team (US weekly sales),2005,Role-Playing,Nintendo,,,1.13
SingStar,2007,Misc,Sony Computer Entertainment,82,T,1.13
Moon Patrol,1982,Shooter,Atari,,,1.12
Supercar Street Challenge,2001,Racing,Activision,57,E,1.12
Rabbids Go Home,2009,Platform,Ubisoft,78,E10+,1.12
Pilotwings 64,1996,Simulation,Nintendo,,,1.12
Rocksmith,2011,Misc,Ubisoft,77,T,1.12
ModNation Racers,2010,Racing,Sony Computer Entertainment,82,E,1.12
SOCOM: U.S. Navy SEALs Fireteam Bravo,2005,Shooter,Sony Computer Entertainment,82,M,1.12
Call Of Duty 2: Big Red One,2005,Shooter,Activision,78,T,1.12
Yoshis Cookie,1992,Puzzle,Nintendo,,,1.12
Guitar Hero 5,2009,Misc,Activision,71,T,1.12
Worldwide Soccer Manager 2008,2007,Sports,Russel,86,E,1.12
Yakuza 3,2009,Action,Sega,79,M,1.12
Spider-Man 2,2004,Action,Activision,83,T,1.12
Crackdown 2,2010,Shooter,Microsoft Game Studios,70,M,1.12
The Beatles: Rock Band,2009,Misc,MTV Games,88,T,1.12
Dragon Age II,2011,Action,Electronic Arts,79,M,1.11
Counter-Strike,2003,Shooter,Microsoft Game Studios,74,M,1.11
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",2007,Action,Activision,,,1.11
Guitar Hero Encore: Rocks The 80s,2007,Misc,RedOctane,69,T,1.11
Fight Night Champion,2011,Fighting,Electronic Arts,84,M,1.11
Rock Band,2007,Misc,Electronic Arts,82,T,1.11
Tom Clancys Splinter Cell: Chaos Theory,2005,Action,Ubisoft,94,M,1.11
Arc the Lad,1995,Role-Playing,Sony Computer Entertainment,,,1.11
NBA Jam Tournament Edition,1994,Sports,Acclaim Entertainment,,,1.11
Donkey Kong Jr.,1983,Platform,Nintendo,,,1.11
Legend of Mana,1999,Role-Playing,SquareSoft,,,1.11
WWE 2K14,2013,Sports,Take-Two Interactive,75,T,1.11
Lumines: Puzzle Fusion,2004,Puzzle,Ubisoft,,,1.11
Megamania,1981,Shooter,Activision,,,1.1
Jungle Hunt,1982,Platform,Atari,,,1.1
Dishonored 2,2016,Action,Bethesda Softworks,88,M,1.1
Castlevania: Lords of Shadow,2010,Action,Konami Digital Entertainment,85,M,1.1
Triple Play 98,1997,Sports,Electronic Arts,,,1.1
Plants vs. Zombies,2011,Strategy,Mastertronic,81,E10+,1.1
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1999,Strategy,Konami Digital Entertainment,,,1.1
The Final Fantasy Legend,1989,Role-Playing,SquareSoft,,,1.1
F-Zero X,1998,Racing,Nintendo,,,1.1
Popeye,1983,Platform,Nintendo,,,1.1
Lode Runner,1984,Puzzle,Hudson Soft,,,1.1
Famicom Jump: Eiyuu Retsuden,1989,Role-Playing,Namco Bandai Games,,,1.1
Omerta: City of Gangsters,2011,Simulation,Konami Digital Entertainment,,,1.1
NBA Live 2001,2001,Sports,Electronic Arts,74,E,1.1
SingStar Legends,2006,Misc,Sony Computer Entertainment,76,T,1.1
SingStar Rocks!,2006,Misc,Sony Computer Entertainment,,,1.1
Tales of Symphonia,2003,Role-Playing,Nintendo,86,T,1.1
Need for Speed: ProStreet,2007,Racing,Electronic Arts,61,E10+,1.1
GRID,2008,Racing,Codemasters,87,E,1.1
Medal of Honor: Airborne,2007,Shooter,Electronic Arts,73,T,1.1
Star Ocean: The Second Story,1998,Role-Playing,Sony Computer Entertainment,80,E,1.1
Petz Dogz 2,2007,Simulation,Ubisoft,,E,1.1
Sonic and the Black Knight,2009,Platform,Sega,54,E10+,1.09
Plants vs. Zombies: Garden Warfare,2014,Shooter,Electronic Arts,69,E10+,1.09
Final Fantasy XIV: A Realm Reborn,2013,Role-Playing,Square Enix,,,1.09
NCAA Football 14,2013,Sports,Electronic Arts,77,E,1.09
The Legend of Zelda: Twilight Princess HD,2016,Action,Nintendo,86,T,1.09
Yakuza 2,2006,Adventure,Sega,77,M,1.09
Disney Infinity 2.0: Marvel Super Heroes,2014,Action,Disney Interactive Studios,,,1.09
LEGO Star Wars III: The Clone Wars,2011,Action,LucasArts,66,E,1.09
Guitar Hero 5,2009,Misc,Activision,86,T,1.09
Sonic Free Riders,2010,Racing,Sega,47,E,1.09
Dragon Ball Z: The Legacy of Goku II,2003,Role-Playing,Atari,75,E,1.09
NERF N-Strike,2008,Shooter,Electronic Arts,66,E10+,1.09
BeatMania,1998,Simulation,Konami Digital Entertainment,,,1.09
NFL 2K1,2000,Sports,Sega,97,E,1.09
Untold Legends: Brotherhood of the Blade,2005,Role-Playing,Activision,68,T,1.09
Madden NFL 2004,2003,Sports,Electronic Arts,92,E,1.09
The Godfather,2006,Action,Electronic Arts,75,M,1.09
Star Wars: Bounty Hunter,2002,Shooter,LucasArts,65,T,1.09
Densha De Go!,1997,Simulation,Taito,,,1.09
WWE SmackDown vs. Raw 2011,2010,Fighting,THQ,74,T,1.09
NCAA Football 13,2012,Action,Electronic Arts,76,E,1.09
Skate 2,2009,Sports,Electronic Arts,84,T,1.09
Empire: Total War,2009,Strategy,Sega,90,T,1.09
NFL Blitz 2000,1998,Sports,Midway Games,,,1.09
Imagine: Babysitters,2008,Simulation,Ubisoft,,E,1.08
NASCAR Thunder 2004,2003,Racing,Electronic Arts,88,E,1.08
SpongeBob SquarePants: Revenge of the Flying Dutchman,2002,Platform,THQ,,E,1.08
Namco Museum Battle Collection,2005,Misc,Sony Computer Entertainment,73,E10+,1.08
Fishermans Bass Clu,2002,Sports,Agetec,,E,1.08
Toy Story 3: The Video Game,2010,Action,Disney Interactive Studios,,,1.08
Virtua Fighter 5,2007,Fighting,Sega,85,T,1.08
Dantes Inferno,2010,Action,Electronic Arts,75,M,1.08
Joust,1982,Platform,Atari,,,1.08
Tom Clancys Ghost Recon 2,2004,Shooter,Ubisoft,58,T,1.08
LEGO Marvel Super Heroes,2013,Action,Warner Bros. Interactive Entertainment,,E10+,1.08
Ready 2 Rumble Boxing,1998,Sports,Midway Games,,,1.08
Star Wars: The Force Unleashed,2008,Action,LucasArts,70,T,1.08
Dragon Ball Z: Taiketsu,2003,Fighting,Atari,40,T,1.08
Disney's Lilo & Stitch,2002,Platform,Ubisoft,,,1.08
Star Fox: Assault,2005,Shooter,Nintendo,67,T,1.08
Rayman Legends,2014,Platform,Ubisoft,90,E10+,1.07
The Simpsons Game,2007,Action,Electronic Arts,59,T,1.07
Doko Demo Issyo,1999,Misc,Sony Computer Entertainment,,,1.07
LEGO Star Wars II: The Original Trilogy,2006,Action,LucasArts,47,E,1.07
FIFA Soccer 11,2010,Sports,Electronic Arts,73,E,1.07
Call of Duty 3,2006,Shooter,Activision,82,T,1.07
Prince of Persia,2008,Action,Ubisoft,85,T,1.07
Imagine: Fashion Designer New York,2008,Simulation,Ubisoft,,E,1.07
Red Dead Redemption: Undead Nightmare,2010,Action,Take-Two Interactive,,M,1.07
Virtua Fighter,1994,Fighting,Sega,,,1.07
Championship Manager 99/00,1999,Sports,Eidos Interactive,,,1.07
The Biggest Loser,2009,Sports,THQ,74,E,1.07
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,,T,1.07
Marvel vs. Capcom 3: Fate of Two Worlds,2011,Fighting,Capcom,85,T,1.07
Tomb Raider: Underworld,2008,Action,Eidos Interactive,76,T,1.07
DJ Hero,2009,Misc,Activision,84,T,1.07
NHL 99,1997,Sports,Electronic Arts,,,1.07
Pro Evolution Soccer 2008,2007,Sports,Konami Digital Entertainment,76,E,1.07
Tiger Woods PGA Tour 10,2009,Sports,Electronic Arts,88,E,1.07
SoulCalibur III,2005,Fighting,Namco Bandai Games,86,T,1.07
MySims Agents,2009,Adventure,Electronic Arts,60,E,1.07
Lightning Returns: Final Fantasy XIII,2013,Role-Playing,Square Enix,66,T,1.07
Ridge Racer Revolution,1995,Racing,Sony Computer Entertainment,,,1.07
World Tour Soccer,2005,Sports,Sony Computer Entertainment,70,E,1.07
Naruto: Ultimate Ninja Storm,2008,Fighting,Namco Bandai Games,75,T,1.07
Hot Wheels Turbo Racing,1999,Racing,Electronic Arts,,,1.07
Grand Theft Auto: Chinatown Wars,2009,Action,Take-Two Interactive,90,M,1.07
NCAA Football 99,1998,Sports,Electronic Arts,,,1.06
Mortal Kombat: Armageddon,2006,Fighting,Midway Games,75,M,1.06
Freekstyle,2002,Racing,Electronic Arts,81,E,1.06
Spore Creatures,2008,Simulation,Electronic Arts,65,E,1.06
The Orange Box,2007,Shooter,Electronic Arts,89,M,1.06
Simple 1500 Series Vol. 1: The Mahjong,1998,Misc,D3Publisher,,,1.06
Bully: Scholarship Edition,2008,Action,Take-Two Interactive,80,T,1.06
Skylanders Giants,2012,Action,Activision,77,E10+,1.06
NBA Street V3,2005,Sports,Electronic Arts,89,E,1.06
Worms Armageddon,1999,Strategy,Microprose,,,1.06
Hulk,2003,Action,Universal Interactive,71,T,1.06
Titanfall 2,2016,Shooter,Electronic Arts,89,M,1.06
NFL Blitz,1998,Sports,Midway Games,,,1.06
NFL Quarterback Club 98,1997,Sports,Acclaim Entertainment,,,1.06
Endless Ocean,2007,Adventure,Nintendo,72,E,1.06
Aliens vs Predator,2010,Shooter,Sega,64,M,1.06
Diablo II: Lord of Destruction,2001,Role-Playing,Vivendi Games,87,M,1.06
Spider-Man 2,2004,Action,Activision,65,E,1.06
Seek and Destroy,2002,Racing,Play It,63,T,1.06
Darksiders,2010,Action,THQ,83,M,1.06
Mercenaries 2: World in Flames,2008,Shooter,Electronic Arts,72,T,1.06
Warhawk,2007,Simulation,Sony Computer Entertainment,84,T,1.06
DiRT 3,2011,Racing,Codemasters,87,T,1.06
LEGO The Lord of the Rings,2012,Action,Warner Bros. Interactive Entertainment,82,E10+,1.05
EA Sports UFC,2014,Sports,Electronic Arts,70,T,1.05
Sega Superstars Tennis,2008,Sports,Sega,71,E10+,1.05
DiRT,2007,Racing,Codemasters,83,E,1.05
Call of Duty 4: Modern Warfare,2007,Shooter,Activision,75,T,1.05
Cosmic Ark,1981,Shooter,Imagic,,,1.05
Resident Evil: The Darkside Chronicles,2009,Action,Capcom,75,M,1.05
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,Shooter,Sony Computer Entertainment,81,T,1.05
Dora the Explorer: Dora Saves the Mermaids,2007,Platform,Take-Two Interactive,44,E,1.05
Defender,1980,Misc,Atari,,,1.05
Arc the Lad II,1996,Role-Playing,Sony Computer Entertainment,,,1.05
Derby Stallion 96,1996,Sports,ASCII Entertainment,,,1.05
Adventure Island,1986,Platform,Hudson Soft,,,1.05
Tag Team Match M.U.S.C.L.E.,1985,Fighting,Namco Bandai Games,,,1.05
NBA 2K3,2002,Sports,Sega,89,E,1.05
The Simpsons: Road Rage,2001,Racing,Electronic Arts,61,T,1.05
Dave Mirra Freestyle BMX,2000,Sports,Acclaim Entertainment,82,E,1.05
Forza Motorsport,2005,Racing,Microsoft Game Studios,92,E,1.05
Virtua Tennis 3,2007,Sports,Sega,80,E,1.05
Monster Rancher 2,1998,Simulation,Sony Computer Entertainment,83,E,1.05
Imagine: Animal Doctor,2007,Simulation,Ubisoft,,E,1.04
MVP Baseball 2003,2003,Sports,Electronic Arts,81,E,1.04
Legacy of Kain: Soul Reaver,1999,Action,Eidos Interactive,91,T,1.04
WWE SmackDown vs. Raw 2010,2009,Fighting,THQ,80,T,1.04
Tales of Destiny,1997,Role-Playing,Namco Bandai Games,,,1.04
Sleeping Dogs,2012,Action,Square Enix,83,M,1.04
ATV: Quad Power Racing,2000,Racing,Acclaim Entertainment,42,E,1.04
Mega Man X4,1996,Action,Virgin Interactive,,,1.04
Naruto: Clash of Ninja 2,2003,Fighting,Nintendo,74,T,1.04
Dance Dance Revolution SuperNOVA,2006,Simulation,Konami Digital Entertainment,73,E10+,1.04
Aliens vs Predator,2010,Shooter,Sega,65,M,1.04
Jeremy McGrath Supercross 98,1998,Racing,Acclaim Entertainment,,,1.04
Bomberman 64,1997,Puzzle,Hudson Soft,,,1.04
F-Zero: Maximum Velocity,2001,Racing,Nintendo,86,E,1.04
Sonic the Hedgehog,2006,Platform,Sega,46,E10+,1.04
Sonic & Sega All-Stars Racing,2010,Racing,Sega,,,1.04
Need for Speed: Most Wanted,2005,Racing,Electronic Arts,83,T,1.04
Minecraft: Story Mode,2015,Adventure,Mojang,,,1.04
The Simpsons Game,2007,Action,Electronic Arts,71,T,1.04
F1 2012,2012,Racing,Codemasters,81,E,1.04
Brink,2011,Shooter,Bethesda Softworks,68,T,1.03
MX vs. ATV Unleashed,2005,Racing,THQ,79,E,1.03
Sonic Generations,2011,Platform,Sega,66,E,1.03
WipEout Pure,2005,Racing,Sony Computer Entertainment,88,E,1.03
UFC Undisputed 3,2012,Action,THQ,86,T,1.03
LEGO Pirates of the Caribbean: The Video Game,2011,Action,Disney Interactive Studios,73,E10+,1.03
Tom Clancys Ghost Recon Advanced Warfighter 2,2007,Shooter,Ubisoft,84,T,1.03
Super Princess Peach,2005,Platform,Nintendo,75,E,1.03
FIFA Soccer 08,2007,Sports,Electronic Arts,65,E,1.03
Guinness World Records: The Videogame,2008,Action,Warner Bros. Interactive Entertainment,67,E10+,1.03
MySims Agents,2009,Adventure,Electronic Arts,78,E,1.03
NCAA March Madness 2004,2003,Sports,Electronic Arts,82,E,1.03
LEGO Indiana Jones: The Original Adventures,2008,Action,Activision,77,E10+,1.03
Bomberman,1985,Puzzle,Hudson Soft,,,1.03
Donkey Kong Land III,1997,Platform,Nintendo,,,1.03
ZhuZhu Pets,2010,Simulation,Activision,,E,1.03
Tomb Raider,1996,Action,Eidos Interactive,86,M,1.03
Street Fighter Alpha 3,1998,Fighting,Virgin Interactive,93,T,1.03
Kirby: Planet Robobot,2016,Action,Nintendo,81,E,1.03
Junior Brain Trainer,2008,Misc,GSP,,E,1.03
MotorStorm: Arctic Edge,2009,Racing,Sony Computer Entertainment,79,T,1.02
Disney Universe,2011,Action,Disney Interactive Studios,61,E10+,1.02
Dance on Broadway,2010,Misc,Ubisoft,48,E10+,1.02
Tiger Woods PGA Tour 08,2007,Sports,Electronic Arts,72,E,1.02
Dragon Ball Z: Budokai Tenkaichi 3,2007,Fighting,Atari,72,T,1.02
Need for Speed: Most Wanted,2012,Racing,Electronic Arts,,,1.02
Skylanders SWAP Force,2013,Platform,Activision,83,E10+,1.02
Shrek 2,2004,Platform,Activision,70,E,1.02
Tom Clancys Ghost Recon Advanced Warfighter 2,2007,Shooter,Ubisoft,86,T,1.02
Sonic Unleashed,2008,Platform,Sega,54,E10+,1.02
Disney Fairies: Tinker Bell and the Lost Treasure,2009,Adventure,Disney Interactive Studios,,E,1.02
Final Fight 2,1993,Action,Capcom,,,1.02
The Lost World: Jurassic Park,1997,Action,Electronic Arts,,,1.02
Petz: Catz 2,2007,Simulation,Ubisoft,,E,1.02
LEGO Indiana Jones 2: The Adventure Continues,2009,Action,Activision,71,E10+,1.02
Bulletstorm,2011,Shooter,Electronic Arts,84,M,1.02
Madden NFL 07,2006,Sports,Electronic Arts,83,E,1.02
Rock Band 2,2008,Misc,MTV Games,92,T,1.02
Harry Potter and the Prisoner of Azkaban,2004,Action,Electronic Arts,70,E,1.02
Pokemon Conquest,2012,Role-Playing,Nintendo,80,E,1.02
Wall-E,2008,Platform,THQ,51,E,1.02
Pong: The Next Level,1998,Puzzle,Hasbro Interactive,,,1.01
Naruto: Clash of Ninja Revolution,2007,Fighting,Tomy Corporation,74,T,1.01
Just Dance 2016,2015,Misc,Ubisoft,,E10+,1.01
Ace Combat 6: Fires of Liberation,2007,Simulation,Atari,80,T,1.01
Assassins Creed: Rogue,2014,Action,Ubisoft,72,M,1.01
ZombiU,2012,Action,Ubisoft,77,M,1.01
The Simpsons Game,2007,Action,Electronic Arts,64,T,1.01
Championship Manager 3,2003,Sports,Eidos Interactive,,,1.01
NBA Jam Tournament Edition,1995,Sports,Acclaim Entertainment,,,1.01
Ninja Gaiden II,2008,Action,Tecmo Koei,81,M,1.01
Oshare Majo Love and Berry: DS Collection,2006,Misc,Sega,,,1.01
Prince of Persia,2008,Action,Ubisoft,81,T,1.01
Monster Rancher,1997,Simulation,Tecmo Koei,86,,1.01
Ford Racing 2,2003,Racing,Empire Interactive,51,E,1
Breath of Fire III,1997,Role-Playing,Capcom,,,1
NERF N-Strike Elite,2009,Shooter,Electronic Arts,67,E10+,1
God of War: Ghost of Sparta,2010,Action,Sony Computer Entertainment,86,M,1
Dead or Alive 2,2000,Fighting,Tecmo Koei,,,1
