Name,Year_of_Release,Genre,Publisher,Critic_Score,ESRB_Rating,Global_Sale
Littlest Pet Shop,2008,Simulation,Electronic Arts,,E,20000
Defendin De Penguin,2008,Strategy,Zushi Games,,,20000
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,2008,Role-Playing,Sega,,,20000
Kokoro Connect: Yochi Random,2012,Action,Namco Bandai Games,,,20000
Just Sing,2016,Misc,Ubisoft,60,E10+,20000
X-Plane 10 Global,2013,Simulation,Aerosoft,,,20000
Warship Gunner 2 Portable,2009,Simulation,Tecmo Koei,,,20000
Downtown Nekketsu Jidaigek,2015,Action,Arc System Works,,,20000
B-17: Fortress in the Sky,2007,Simulation,DSI Games,38,E10+,20000
Battle Princess of Arcadias,2013,Role-Playing,Nippon Ichi Software,69,T,20000
Spanish for Everyone!,2007,Puzzle,Activision,,,20000
Runaway: A Twist of Fate,2009,Adventure,Focus Home Interactive,66,,20000
Rugby Union Team Manager 2017,2016,Simulation,Alternative Software,,,20000
Chuck E. Cheeses Super Collection,2011,Action,UFO Interactive,,E,20000
Uchuu Keiji Tamashii: The Space Sheriff Spirits,2006,Action,Namco Bandai Games,,,20000
4 Play Collection - Dark Mysteries,2014,Misc,Avanquest Software,,,20000
Mount & Blade Collection,2012,Role-Playing,Paradox Interactive,,,20000
Car Battler Joe,2001,Role-Playing,Victor Interactive,77,E,20000
Ridge Racer Unbounded,2012,Racing,Namco Bandai Games,72,T,20000
Crime Scene,2009,Adventure,Nobilis,54,M,20000
StormLover Karen!!,2011,Adventure,D3Publisher,,,20000
Digimon Rumble Arena 2,2004,Fighting,Atari,65,T,20000
Steins;Gate: Hiyoku Renri no Darling,2012,Adventure,5p,,,20000
Ten Pin Alley 2,2008,Sports,XS Games,30,E,20000
Garfield Gets Real,2009,Action,Zushi Games,39,E,20000
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,2015,Action,Arc System Works,,,20000
Coded Soul: Uke Keigareshi Idea,2008,Role-Playing,Sony Computer Entertainment,,,20000
Lovely x Cation 1 & 2,2015,Action,5p,,,20000
AIR,2007,Adventure,Prototype,,,20000
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,2010,Adventure,Alchemist,,,20000
Azure Striker Gunvolt: Striker Pack,2016,Action,Inti Creates,,T,20000
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,2015,Action,Namco Bandai Games,,,20000
Virtua Pro Football,2006,Sports,Sega,,,20000
Date-A-Live Twin Edition: Rio Reincarnation,2015,Action,Compile Heart,,,20000
Natsuiro High School: Seishun Hakusho,2015,Action,D3Publisher,,,20000
Adidas Power Soccer 98,1998,Sports,Psygnosis,,,20000
Yu-Gi-Oh! 5Ds Wheelie Breakers (JP sales),2009,Racing,Konami Digital Entertainment,,,20000
Heroes VS,2013,Fighting,Namco Bandai Games,,,20000
God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,2016,Misc,Namco Bandai Games,,,20000
Mini Ninjas,2009,Action,Eidos Interactive,74,E10+,20000
Super Fruit Fall,2006,Puzzle,System 3 Arcade Software,,E,20000
Sotsugyou II: Neo Generation Special,1995,Simulation,Imageworks,,,20000
Kazoku Keikaku,2010,Adventure,CyberFront,,,20000
Jelly Belly: Ballistic Beans,2009,Puzzle,Zoo Digital Publishing,,E,20000
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009,Shooter,Activision,,,20000
Army Rescue,2009,Shooter,UFO Interactive,,E,20000
Tom Clancys Splinter Cell Classic Trilogy HD,2011,Action,Ubisoft,67,M,20000
Dark Tales: Edgar Allan Poes The Premature Burial,2012,Puzzle,Focus Multimedia,,,20000
UFO: Trilogy,2007,Strategy,Unknown,,,20000
Mount & Blade: Warband,2010,Role-Playing,Paradox Interactive,,,20000
Aoishiro,2008,Adventure,Success,,,20000
Virtual Kasparov,2002,Strategy,Titus,70,E,20000
Worldwide Soccer Manager 2007,2006,Sports,Sega,87,E,20000
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,2005,Platform,Global Star,57,E10+,20000
Prince of Stride,2015,Adventure,Kadokawa Games,,,20000
PC Engine Best Collection: Tengai Makyou Collection,2008,Role-Playing,Hudson Soft,,,20000
Speed Kings,2003,Racing,Acclaim Entertainment,59,E,20000
Wand of Fortune R,2016,Adventure,Idea Factory,,,20000
ESPN MLS ExtraTime 2002,2002,Sports,Konami Digital Entertainment,68,E,20000
Crysis: Warhead,2008,Shooter,Electronic Arts,84,M,20000
The Sims 2: Family Fun Stuff,2006,Simulation,Electronic Arts,,T,20000
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,2010,Misc,Karin Entertainment,,,20000
Kamen Rider: Battride War II,2014,Action,Namco Bandai Games,,,20000
Dreamer Series: Horse Trainer,2008,Simulation,DreamCatcher Interactive,,,20000
Hogs of War,2000,Strategy,Infogrames,62,T,20000
Still Life 2,2009,Adventure,Rondomedia,67,M,20000
Katekyoo Hitman Reborn! Dream Hyper Battle!,2007,Fighting,Marvelous Interactive,,,20000
Muchi Muchi Pork & Pink Sweets,2011,Shooter,Cave,,,20000
The Crew: Wild Run,2015,Action,Ubisoft,65,T,20000
Vietcong,2003,Shooter,Gathering of Developers,74,T,20000
Trapped Dead,2011,Strategy,Iceberg Interactive,50,,20000
Meiji Toukyou Renka,2013,Adventure,Broccoli,,,20000
Point Blank 3,2000,Shooter,Namco Bandai Games,78,T,20000
Mushihimesama,2012,Action,Cave,,,20000
Higurashi no Naku Koro ni: Jan,2009,Misc,AQ Interactive,,,20000
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,2012,Action,Idea Factory,,,20000
Triggerheart Excelica Enhanced,2009,Shooter,Alchemist,,,20000
Elvandia Story,2007,Role-Playing,Spike,,,20000
Kings Quest: The Complete Collection,2016,Adventure,Activision,,E10+,20000
Battle Spirits: Kiseki no Hasha,2009,Role-Playing,Namco Bandai Games,,,20000
Puzzle Star Sweep,1997,Puzzle,Midas Interactive Entertainment,,,20000
Maximum Racing: Crash Car Racer,2010,Racing,Nordic Games,,E,20000
Pillars of Eternity,2014,Role-Playing,Paradox Interactive,89,M,20000
The Conveni 4,2006,Simulation,Hamster Corporation,,,20000
Charlies Angels,2003,Action,Ubisoft,23,T,20000
The Cheetah Girls,2006,Misc,Disney Interactive Studios,,E,20000
The Testament of Sherlock Holmes,2012,Adventure,Focus Home Interactive,64,M,20000
uDraw Studio: Instant Artist,2011,Misc,THQ,54,E,20000
Starship Troopers,2005,Shooter,Empire Interactive,46,M,20000
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,2016,Action,dramatic create,,,20000
Seitokai no Ichizon: DS-suru Seitokai,2010,Adventure,Kadokawa Shoten,,,20000
7 Roses: A Darkness Rises,2015,Misc,Avanquest Software,,,20000
Teenage Mutant Ninja Turtles Double Pack,2006,Action,Konami Digital Entertainment,,,20000
Prism Ark: Awake,2008,Adventure,5p,,,20000
Disney Infinity,2013,Action,Disney Interactive Studios,,,20000
Winter Blast: 9 Snow & Ice Games,2010,Sports,Destineer,,,20000
Rozen Maiden: Duellwalzer,2006,Adventure,Taito,,,20000
Rugby 06,2006,Sports,Electronic Arts,76,,20000
Natsuiro High School: Seishun Hakusho,2015,Action,D3Publisher,,,20000
Marvel Avengers: Battle for Earth,2012,Action,Ubisoft,62,T,20000
Shrek / Shark Tale Game Boy Advance Video,2006,Misc,Hasbro Interactive,,,20000
Urban Chaos: Riot Response,2006,Shooter,Eidos Interactive,72,M,20000
Ginga Fukei Densetsu: Sapphire,1995,Shooter,Hudson Soft,,,20000
This War of Mine,2016,Action,Deep Silver,,,20000
Katekyoo Hitman Reborn!! Lets Ansatsu!? Nerawareta 10 Daime!,2007,Action,Marvelous Interactive,,,20000
The Mummy,2002,Action,Ubisoft,72,E,20000
Guitar Freaks V3 & DrumMania V3,2007,Simulation,Konami Digital Entertainment,,,20000
The Crew: Wild Run,2015,Action,Ubisoft,74,T,20000
Chrysler Classic Racing,2008,Racing,Zoo Games,,E,20000
The Crow: City of Angels,1997,Action,Acclaim Entertainment,,,20000
Military History: Commander - Europe at War,2009,Strategy,Slitherine Software,,,20000
Heroes of the Pacific,2005,Simulation,Codemasters,76,T,20000
Snow Portable,2007,Adventure,Prototype,,,20000
Poyo Poyo Kansatsu Nikki,2012,Action,IE Institute,,,20000
Bakumatsu Rock: Ultra Soul,2014,Misc,Marvelous Interactive,,,20000
Jinsei Game DS,2006,Misc,Atlus,,,20000
Guitar Freaks & DrumMania: Masterpiece Gold,2007,Simulation,Konami Digital Entertainment,,,20000
Broken Sword: The Sleeping Dragon,2003,Adventure,THQ,77,T,20000
Darksiders,2010,Action,THQ,82,M,20000
Reversal Challenge,2009,Misc,Tommo,,E,20000
Tycoon City: New York,2006,Strategy,Atari,67,T,20000
Miyako,2010,Adventure,Idea Factory,,,20000
Motto NUGA-CEL!,2010,Adventure,Idea Factory,,,20000
Chili Con Carnage,2007,Shooter,Eidos Interactive,74,M,20000
NHL 09,2008,Sports,Electronic Arts,62,E10+,20000
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),2007,Strategy,Konami Digital Entertainment,,,20000
Super Dodge Ball,1995,Sports,Technos Japan Corporation,,,20000
11eyes: CrossOver,2010,Adventure,5p,,,20000
God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,2016,Action,Namco Bandai Games,,,20000
Gon: BakuBakuBakuBaku Adventure,2012,Action,Namco Bandai Games,,,20000
Style Book: Junior City,2006,Misc,Namco Bandai Games,,,20000
Atlantic Quest,2011,Puzzle,Avanquest,,,20000
Earth Seeker,2011,Role-Playing,Kadokawa Shoten,,,20000
"Warhammer 40,000: Dawn of War: Soulstorm",2008,Strategy,THQ,,,20000
Thomas & Friends: Hero of the Rails,2010,Misc,Unknown,,,20000
Grisaia no Rakuen: Le Eden de la Grisaia,2014,Adventure,Prototype,,,20000
Abunai: Koi no Sousa Shitsu,2015,Action,Asgard,,,20000
PopCap Hits!,2011,Misc,PopCap Games,,,20000
Barbie as the Princess and the Pauper,2004,Adventure,Vivendi Games,,E,20000
Tantei Opera: Milky Holmes,2010,Adventure,Unknown,,,20000
New Atelier Rorona: Hajimari no Monogatari,2015,Action,Tecmo Koei,,,20000
Entaku no Seito: The Eternal Legend,2012,Role-Playing,Kadokawa Games,,,20000
Rainbow Islands Revolution,2005,Platform,Rising Star Games,54,E,20000
WorldShift,2009,Strategy,Playlogic Game Factory,63,T,20000
My Hero: Doctor,2009,Action,Majesco Entertainment,,E10+,20000
Dynasty Warriors: Eiketsuden,2016,Action,Tecmo Koei,,,20000
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,2007,Role-Playing,Sega,,,20000
Monster High: New Ghoul in School,2015,Action,Little Orbit,,E,20000
Cabelas Alaskan Adventure,2006,Sports,Activision,,,20000
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,2010,Action,Takara Tomy,,,20000
Elf Bowling 1 & 2,2005,Sports,Ignition Entertainment,,,20000
Agatha Christies The ABC Murders,2016,Adventure,Microids,66,,20000
Germanys Next Topmodel 2011,2011,Simulation,7G//AMES,,,20000
Arabians Lost: The Engagement on Desert,2007,Adventure,Prototype,,,20000
Heavy Fire: Afghanistan,2011,Shooter,Mastiff,,,20000
Legendary,2008,Shooter,Atari,50,M,20000
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,2010,Simulation,Square Enix,,,20000
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,2010,Role-Playing,Namco Bandai Games,,,20000
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,2007,Misc,Gakken,,,20000
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,2010,Action,Namco Bandai Games,,,20000
Puzzle Guzzle,2007,Puzzle,DHM Interactive,65,E,20000
Starry ? Sky: After Summer,2013,Misc,Asgard,,,20000
ESPN NFL Primetime 2002,2002,Sports,Konami Digital Entertainment,57,E,20000
Gallop Racer Inbreed,2006,Sports,Tecmo Koei,,,20000
Crows: Burning Edge,2016,Action,Namco Bandai Games,,,20000
Red Ninja: End of Honor,2005,Action,Vivendi Games,46,M,20000
Ketsui: Kizuna Jigoku Tachi Extra,2010,Shooter,5p,,,20000
Frisbee Disc Freestyle / Frisbee Disc Golf,2007,Sports,DSI Games,,E,20000
Suzumiya Haruhi-Chan no Mahjong,2011,Misc,Kadokawa Shoten,,,20000
The King of Fighters Collection: The Orochi Saga (JP sales),2006,Fighting,Ignition Entertainment,,,20000
Tsuki no Hikari: Shizumeru Kane no Satsujin,2002,Adventure,Victor Interactive,,,20000
Commandos 3: Destination Berlin,2003,Strategy,Eidos Interactive,72,T,20000
Lumo,2016,Puzzle,Rising Star Games,,E10+,20000
James Bond 007: Blood Stone,2010,Shooter,Activision,63,T,20000
Puzzle Quest: Challenge of the Warlords,2007,Puzzle,D3Publisher,84,E10+,20000
Writing and Speaking Beautiful Japanese DS,N/A,Misc,Unknown,,,20000
Sega Ages 2500 Series Vol. 26: Dynamite Deka,2006,Action,Sega,,,20000
Kong: The Animated Series,2002,Action,BAM! Entertainment,52,E,20000
Koisuru Otome to Shugo no Tate Portable,2010,Adventure,Alchemist,,,20000
Caspers Scare School: Spooky Sports Day,2009,Sports,Blast! Entertainment Ltd,,E,20000
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,2012,Action,Irem Software Engineering,,,20000
Garfields Nightmare,2007,Platform,Game Factory,70,E,20000
Bakumatsu Renka: Karyuu Kenshi-den,2007,Adventure,D3Publisher,,,20000
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,2010,Misc,Namco Bandai Games,,,20000
"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",2007,Adventure,Kadokawa Shoten,,,20000
Iridium Runners,2008,Racing,SouthPeak Games,57,E,20000
Princess Frontier Portable,2011,Adventure,Alchemist,,,20000
Tiny Toon Adventures: Wacky Stackers,2001,Puzzle,Conspiracy Entertainment,58,E,20000
Rock Blast,2010,Puzzle,UFO Interactive,,E,20000
Touch Detective (JP sales),2006,Adventure,505 Games,,,20000
Emergency Mayhem,2008,Racing,Codemasters,40,T,20000
Mary Kings Riding School,2008,Simulation,Ghostlight,,,20000
Uru: Ages Beyond Myst,2003,Adventure,Ubisoft,79,E,20000
Rising Zan: The Samurai Gunman,1998,Action,Agetec,,,20000
River City Ransom SP,2016,Action,Arc System Works,,,20000
Mai-Otome Hime: Otome Butou Shi,2006,Fighting,Sunrise Interactive,,,20000
Robopon 2: Cross Version,2001,Role-Playing,Hudson Entertainment,,,20000
Ultimate Puzzle Games,2005,Puzzle,Telegames,,E,20000
TMNT: Mutant Melee,2005,Fighting,Konami Digital Entertainment,43,T,20000
Ben 10 Omniverse 2,2013,Action,Namco Bandai Games,,E10+,20000
Revolution: 25th Anniversary Collection,2016,Adventure,Koch Media,,,20000
Mystery Tales 2: The Spirit Mask,2011,Puzzle,Unknown,,E10+,20000
Kimikare: New Semester,2012,Action,Idea Factory,,,20000
Katekyoo Hitman Reborn! Kindan no Yami no Delta,2008,Action,Marvelous Interactive,,,20000
Back to the Future: The Game,2015,Adventure,Telltale Games,,T,20000
Haneru no Tobira Wii: Girigirissu,2007,Misc,Namco Bandai Games,,,20000
RoboCop,2003,Shooter,Titus,30,M,20000
Titanic Mystery,2010,Puzzle,O-Games,,T,20000
Elminage II: Sousei no Megami to Unmei no Daichi,2009,Role-Playing,Starfish,,,20000
Aqua Panic!,2009,Puzzle,Neko Entertainment,,,20000
Blood Bowl: Legendary Edition,2010,Sports,Focus Home Interactive,73,T,20000
Worms,2007,Strategy,Microsoft Game Studios,75,E10+,20000
Blazing Souls,2006,Role-Playing,Idea Factory,,,20000
Prison Architect,2016,Action,Introversion Software,74,,20000
Invizimals: The Lost Kingdom,2013,Action,Sony Computer Entertainment,50,E10+,20000
Seinaru Kana: Orichalcum no Na no Motoni,2012,Action,CyberFront,,,20000
NHL 2K3,2002,Sports,Sega,89,E,20000
The Hustle: Detroit Streets,2006,Sports,Activision,52,T,20000
Tail of the Sun,1996,Role-Playing,ArtDink,,,20000
Space Channel 5: Ulalas Cosmic Attack,2002,Misc,Atari,55,E,20000
Barnyard Blast: Swine of the Night,2008,Platform,Big Ben Interactive,,E10+,20000
Disney Sports Basketball,2002,Sports,Konami Digital Entertainment,73,E,20000
Virtua Quest,2004,Role-Playing,Sega,53,T,20000
Balls of Fury,2007,Sports,Zoo Digital Publishing,62,E10+,20000
Ozzy & Drix,2003,Platform,Midway Games,,,20000
Worms: WMD,2016,Action,Sold Out,75,E10+,20000
Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,2006,Misc,Yamasa Entertainment,,,20000
Nobunaga no Yabou: Soutensoku with Power-Up Kit,2011,Strategy,Tecmo Koei,,,20000
Shitsuji ga Aruji o Erabu Toki,2016,Adventure,Unknown,,,20000
Disney Sports Football,2002,Sports,Konami Digital Entertainment,59,E,20000
Castle Shikigami 2,2004,Shooter,Play It,67,E,20000
Rabbids Invasion: The Interactive TV Show,2014,Misc,Ubisoft,,,20000
Wizardry Twin Pack,2011,Role-Playing,Acquire,,,20000
Gadget Racers (PAL),2002,Racing,Zoo Digital Publishing,,,20000
Bejeweled Blitz,2010,Puzzle,Mastertronic,,E,20000
Moe Star: Moeru Toudai Eigojuku,2008,Misc,Mirai Shounen,,,20000
Peggle Nights,2008,Puzzle,PopCap Games,76,E,20000
Sherlock Holmes: The Devils Daughter,2016,Adventure,Bigben Interactive,66,T,20000
Freestyle Metal X,2003,Racing,Midway Games,,,20000
Pulse Racer,2003,Racing,Jaleco,24,E,20000
Horrid Henry: Missions of Mischief,2010,Adventure,SouthPeak Games,,E,20000
Robotics;Notes,2014,Adventure,5p,,,20000
Tegami Bachi: Kokoro Tsumugu Mono e,2010,Role-Playing,Konami Digital Entertainment,,,20000
Azure Striker Gunvolt,2016,Action,Yacht Club Games,77,E10+,20000
Shin Hayarigami 2,2016,Adventure,Nippon Ichi Software,,,20000
Combat Flight Simulator 3: Battle for Europe,2002,Simulation,Microsoft Game Studios,69,E,20000
Spirits & Spells,2003,Platform,Wanadoo,,,20000
Rogue Trooper,2006,Shooter,Eidos Interactive,71,T,20000
NBA 07,2006,Sports,Sony Computer Entertainment,63,E,20000
Agatha Christie: Death on the Nile,2008,Adventure,Big Fish Games,,T,20000
Clock Zero: Shuuen no Ichibyou - ExTime,2015,Action,Idea Factory,,,20000
Antiphona no Seikahime: Tenshi no Gakufu Op.A,2009,Role-Playing,Nippon Ichi Software,,,20000
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,2015,Action,Namco Bandai Games,,,20000
Tomb Raider: Legend,2006,Action,Eidos Interactive,82,T,20000
Root Infinity Rexx,2015,Adventure,Idea Factory,,,20000
Command & Conquer 3: Kanes Wrath,2008,Strategy,Electronic Arts,,,20000
Eyeshield 21: Portable Edition,2006,Role-Playing,Konami Digital Entertainment,,,20000
Kabushiki Baibai Trainer: Kabutore! Next,2007,Simulation,Konami Digital Entertainment,,,20000
Dungeons 2,2016,Role-Playing,Kalypso Media,61,T,20000
GoGos Crazy Bones,2012,Action,GameMill Entertainment,,E,20000
Machi: Unmei no Kousaten,2006,Adventure,ChunSoft,,,20000
Golden Nugget Casino DS,2005,Misc,Majesco Entertainment,,T,20000
Kaleidoeve,2015,Adventure,HuneX,,,20000
Machi-ing Maker 4,2011,Strategy,D3Publisher,,,20000
World Class Rugby 2: Kokunai Gekitou Hen 93,1994,Sports,Misawa,,,20000
Ride 2,2016,Racing,Milestone S.r.l,78,E,20000
Ketsui Death Label,2008,Shooter,Arika,,,20000
SD Gundam Force,2004,Shooter,Namco Bandai Games,,E,20000
Mechanic Master 2,2010,Puzzle,Crave Entertainment,,E,20000
R.B.I. Baseball 2016,2016,Sports,MLB.com,,,20000
Shonen Jumps Yu-Gi-Oh! GX Card Almanac,2007,Misc,Konami Digital Entertainment,,,20000
Clover no Kuni no Alice: Wonderful Wonder World,2011,Adventure,Quinrose,,,20000
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,2007,Misc,D3Publisher,,,20000
Myth Makers: Super Kart GP,2007,Racing,Popcorn Arcade,,E,20000
Monster High 13 Wishes,2013,Action,Little Orbit,,E,20000
Canada Hunt,2010,Sports,Virtual Play Games,,T,20000
GA - Geijutsuka Art Design Class: Slapstick Wonder Land,2010,Adventure,Russel,,,20000
Planetarian: Chiisana Hoshi no Yume,2009,Adventure,Prototype,,,20000
Roommate Asami: Okusama wa Joshikousei,2002,Adventure,Datam Polystar,,,20000
Cabbage Patch Kids: The Patch Puppy Rescue,2007,Misc,D3Publisher,,,20000
Lets Dance with Mel ,2011,Sports,Black Bean Games,,T,20000
Pirates: Legend of the Black Buccaneer,2006,Adventure,10TACLE Studios,42,T,20000
Ultraman Star Chronicles,2013,Strategy,Namco Bandai Games,,,20000
Amagoushi no Yakata,2007,Adventure,Nippon Ichi Software,,,20000
Ginga Tetsudou 999 DS,2010,Adventure,Culture Brain,,,20000
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,2015,Action,Namco Bandai Games,,,20000
Aedis Eclipse: Generation of Chaos,2006,Role-Playing,Idea Factory,62,E10+,20000
Franklin: A Birthday Surprise,2006,Misc,Game Factory,,E,20000
Without Warning,2005,Shooter,Capcom,45,M,20000
Paranormal Pursuit: The Gifted One,2015,Action,Alawar Entertainment,,,20000
Suzunone Seven: Rebirth Knot,2010,Adventure,Alchemist,,,20000
"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",2013,Adventure,Idea Factory,,,20000
Digimon Rumble Arena,2001,Fighting,Namco Bandai Games,64,E,20000
Zoids Dash,2006,Role-Playing,Tomy Corporation,,,20000
Vitamin X Evolution Plus,2010,Adventure,D3Publisher,,,20000
NEVES,2007,Puzzle,Ignition Entertainment,70,E,20000
Geometry Wars 3: Dimensions Evolved,2016,Action,Activision,,E,20000
Wild West Shootout,2010,Shooter,Unknown,,T,20000
Rugby League Live 3,2015,Action,Tru Blu Entertainment,,,20000
Super Speed Machines,2009,Racing,Midas Interactive Entertainment,,E,20000
I Doll U,2015,Adventure,Idea Factory,,,20000
Final Fight: Streetwise,2006,Action,Capcom,42,M,20000
Goblin Commander: Unleash the Horde,2003,Strategy,Jaleco,71,T,20000
Nano Diver,2011,Action,Takara Tomy,,,20000
Elkrone no Atelier: Dear for Otomate,2012,Action,Idea Factory,,,20000
Painkiller: Hell & Damnation,2013,Shooter,Nordic Games,,,20000
Mary Kings Riding School 2,2009,Simulation,Midas Interactive Entertainment,,,20000
Top Gear RPM Tuning,2005,Racing,Wanadoo,45,T,20000
Memories Off: Yubikiri no Kioku,2010,Adventure,5p,,,20000
Dungeons - The Dark Lord,2011,Strategy,Kalypso Media,72,M,20000
Brave: The Video Game,2012,Action,Disney Interactive Studios,,E10+,20000
Otometeki Koi Kakumei * Love Revo!! DS,2008,Adventure,GungHo,,,20000
